Analysis_name	nb_genomes	genomes	id %	evalue	cover %	cliques_number	commentary
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_21_id%_90_ev_0.001_cover%_70/	21	['Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_s88', 'Shigella_sonnei_ss046', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_flexneri_2a_str_301', 'Shigella_flexneri_2a_str_2457t', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_55989', 'Escherichia_coli_umn026', 'Escherichia_coli_536', 'Escherichia_coli_ed1a', 'Escherichia_coli_uti89', 'Escherichia_coli_iai39', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_boydii_sb227', 'Escherichia_fergusonii_atcc_35469', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_iai1', 'Escherichia_coli_apec_o1', 'Escherichia_coli_cft073']	90	0.001	70	1745	
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_21_id%_90_ev_0.001_cover%_80/	21	['Shigella_boydii_sb227', 'Escherichia_coli_umn026', 'Escherichia_coli_cft073', 'Escherichia_coli_apec_o1', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_iai39', 'Escherichia_coli_536', 'Escherichia_coli_iai1', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_uti89', 'Shigella_dysenteriae_sd197', 'Shigella_sonnei_ss046', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_str_k_12_substr_mg1655', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_s88', 'Escherichia_coli_55989', 'Escherichia_coli_ed1a']	90	0.001	80	1640	
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_21_id%_90_ev_0.001_cover%_90/	21	['Escherichia_coli_55989', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_cft073', 'Escherichia_coli_iai39', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_536', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_umn026', 'Escherichia_coli_apec_o1', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_s88', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_sonnei_ss046', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_iai1', 'Escherichia_coli_uti89', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_ed1a', 'Shigella_boydii_sb227']	90	0.001	90	1444	
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number/	2	['Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_str_k_12_substr_mg1655']	70	0.01	60	3731	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number/	2	['Escherichia_coli_uti89', 'Escherichia_coli_umn026']	70	0.01	60	3828	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number/	2	['Shigella_boydii_sb227', 'Escherichia_coli_umn026']	70	0.01	60	3255	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number/	2	['Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_s88']	70	0.01	60	3258	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number/	2	['Escherichia_coli_apec_o1', 'Escherichia_coli_o157_h7_str_sakai']	70	0.01	60	3692	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number/	2	['Escherichia_coli_iai1', 'Escherichia_coli_str_k_12_substr_mg1655']	70	0.01	60	3846	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number/	3	['Escherichia_coli_55989', 'Shigella_boydii_sb227', 'Shigella_flexneri_2a_str_2457t']	70	0.01	60	2985	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number/	3	['Escherichia_coli_ed1a', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_536']	70	0.01	60	3051	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number/	3	['Shigella_sonnei_ss046', 'Escherichia_coli_o157_h7_str_edl933', 'Shigella_boydii_sb227']	70	0.01	60	3017	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number/	3	['Shigella_dysenteriae_sd197', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_cft073']	70	0.01	60	2822	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number/	3	['Shigella_sonnei_ss046', 'Escherichia_coli_apec_o1', 'Escherichia_coli_ed1a']	70	0.01	60	3230	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number/	3	['Escherichia_coli_55989', 'Escherichia_coli_ed1a', 'Shigella_sonnei_ss046']	70	0.01	60	3215	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number/	4	['Escherichia_coli_apec_o1', 'Escherichia_coli_536', 'Escherichia_coli_cft073', 'Shigella_dysenteriae_sd197']	70	0.01	60	2812	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number/	4	['Shigella_dysenteriae_sd197', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_ed1a', 'Escherichia_coli_55989']	70	0.01	60	2546	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number/	4	['Shigella_sonnei_ss046', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_iai1']	70	0.01	60	2761	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number/	4	['Escherichia_coli_ed1a', 'Shigella_sonnei_ss046', 'Escherichia_coli_str_k_12_substr_mg1655', 'Shigella_flexneri_2a_str_301']	70	0.01	60	2903	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number/	4	['Shigella_sonnei_ss046', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_o157_h7_str_edl933']	70	0.01	60	3029	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number/	4	['Escherichia_coli_55989', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_s88', 'Shigella_flexneri_2a_str_2457t']	70	0.01	60	2770	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number/	5	['Shigella_dysenteriae_sd197', 'Escherichia_coli_umn026', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_55989', 'Escherichia_coli_apec_o1']	70	0.01	60	2637	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number/	5	['Escherichia_coli_o157_h7_str_edl933', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_iai1', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_dysenteriae_sd197']	70	0.01	60	2701	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number/	5	['Shigella_dysenteriae_sd197', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_536', 'Escherichia_coli_umn026']	70	0.01	60	2641	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number/	5	['Escherichia_coli_iai1', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_ed1a', 'Escherichia_coli_55989', 'Escherichia_coli_s88']	70	0.01	60	3377	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number/	5	['Shigella_boydii_sb227', 'Escherichia_coli_s88', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_apec_o1', 'Shigella_flexneri_2a_str_2457t']	70	0.01	60	2851	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number/	5	['Escherichia_coli_s88', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_cft073', 'Escherichia_coli_apec_o1', 'Shigella_dysenteriae_sd197']	70	0.01	60	2771	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number/	6	['Escherichia_coli_536', 'Escherichia_coli_uti89', 'Escherichia_coli_55989', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_o157_h7_str_sakai']	70	0.01	60	2761	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number/	6	['Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_o157_h7_str_edl933', 'Shigella_flexneri_2a_str_2457t', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_iai39', 'Escherichia_coli_str_k_12_substr_mg1655']	70	0.01	60	3042	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number/	6	['Escherichia_coli_apec_o1', 'Escherichia_coli_s88', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_boydii_sb227', 'Shigella_sonnei_ss046', 'Escherichia_coli_uti89']	70	0.01	60	2896	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number/	6	['Escherichia_coli_umn026', 'Escherichia_coli_s88', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_o157_h7_str_edl933', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_536']	70	0.01	60	2629	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number/	6	['Escherichia_coli_ed1a', 'Shigella_boydii_sb227', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_iai39', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_dysenteriae_sd197']	70	0.01	60	2458	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number/	6	['Shigella_sonnei_ss046', 'Escherichia_coli_55989', 'Escherichia_coli_s88', 'Escherichia_coli_cft073', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_ed1a']	70	0.01	60	3106	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number/	7	['Shigella_flexneri_2a_str_301', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_ed1a', 'Escherichia_coli_s88', 'Shigella_boydii_sb227', 'Escherichia_coli_cft073']	70	0.01	60	2788	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number/	7	['Shigella_flexneri_2a_str_301', 'Shigella_boydii_sb227', 'Escherichia_coli_umn026', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_iai39', 'Escherichia_coli_ed1a', 'Escherichia_coli_536']	70	0.01	60	2440	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number/	7	['Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_umn026', 'Escherichia_fergusonii_atcc_35469', 'Shigella_sonnei_ss046', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_iai39', 'Shigella_flexneri_2a_str_301']	70	0.01	60	2589	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number/	7	['Escherichia_coli_s88', 'Shigella_boydii_sb227', 'Escherichia_coli_iai1', 'Escherichia_coli_iai39', 'Escherichia_coli_55989', 'Shigella_flexneri_2a_str_301', 'Shigella_flexneri_2a_str_2457t']	70	0.01	60	2781	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number/	7	['Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_uti89', 'Escherichia_coli_apec_o1', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_55989', 'Shigella_flexneri_2a_str_301']	70	0.01	60	3025	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number/	7	['Escherichia_coli_ed1a', 'Shigella_boydii_sb227', 'Shigella_sonnei_ss046', 'Shigella_flexneri_2a_str_2457t', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_cft073', 'Escherichia_coli_iai39']	70	0.01	60	2411	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number/	8	['Shigella_sonnei_ss046', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_iai1', 'Escherichia_coli_s88', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_apec_o1', 'Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_w3110']	70	0.01	60	2662	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number/	8	['Escherichia_fergusonii_atcc_35469', 'Shigella_boydii_sb227', 'Escherichia_coli_apec_o1', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_ed1a', 'Shigella_sonnei_ss046', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_o157_h7_str_sakai']	70	0.01	60	2348	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number/	8	['Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_iai39', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_umn026', 'Escherichia_coli_iai1', 'Shigella_flexneri_2a_str_2457t', 'Shigella_sonnei_ss046', 'Shigella_flexneri_2a_str_301']	70	0.01	60	2590	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number/	8	['Escherichia_coli_o157_h7_str_edl933', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_iai39', 'Shigella_sonnei_ss046', 'Escherichia_coli_s88', 'Escherichia_coli_iai1']	70	0.01	60	2610	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number/	8	['Shigella_dysenteriae_sd197', 'Shigella_sonnei_ss046', 'Escherichia_coli_umn026', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_uti89', 'Escherichia_coli_s88']	70	0.01	60	2379	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number/	8	['Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_uti89', 'Escherichia_coli_umn026', 'Escherichia_coli_str_k_12_substr_mg1655', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_iai1', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_iai39']	70	0.01	60	2663	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number/	9	['Escherichia_coli_apec_o1', 'Escherichia_coli_55989', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_umn026', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_ed1a', 'Escherichia_coli_cft073', 'Escherichia_coli_s88']	70	0.01	60	2681	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number/	9	['Shigella_flexneri_5_str_8401', 'Escherichia_coli_iai39', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_s88', 'Escherichia_coli_536', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_55989']	70	0.01	60	2564	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number/	9	['Escherichia_coli_apec_o1', 'Escherichia_coli_536', 'Escherichia_coli_iai1', 'Escherichia_coli_o157_h7_str_edl933', 'Shigella_boydii_sb227', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_umn026', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_uti89']	70	0.01	60	2653	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number/	9	['Shigella_flexneri_2a_str_301', 'Escherichia_coli_cft073', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_55989', 'Shigella_sonnei_ss046', 'Escherichia_coli_536', 'Escherichia_coli_ed1a', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_flexneri_2a_str_2457t']	70	0.01	60	2786	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number/	9	['Shigella_sonnei_ss046', 'Shigella_flexneri_5_str_8401', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_iai39', 'Escherichia_coli_umn026', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_cft073', 'Escherichia_coli_uti89', 'Escherichia_coli_iai1']	70	0.01	60	2476	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number/	9	['Escherichia_coli_uti89', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_s88', 'Shigella_sonnei_ss046', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_536', 'Escherichia_coli_apec_o1', 'Escherichia_coli_umn026', 'Escherichia_coli_55989']	70	0.01	60	2826	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_10_id%_70_ev_0.01_cover%_60growing_genomes_number/	10	['Escherichia_fergusonii_atcc_35469', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_apec_o1', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_iai1', 'Escherichia_coli_536', 'Escherichia_coli_umn026', 'Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_w3110']	70	0.01	60	2493	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_10_id%_70_ev_0.01_cover%_60growing_genomes_number/	10	['Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_55989', 'Escherichia_coli_umn026', 'Escherichia_coli_iai1', 'Escherichia_coli_iai39', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_flexneri_2a_str_2457t', 'Shigella_flexneri_5_str_8401']	70	0.01	60	2972	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_10_id%_70_ev_0.01_cover%_60growing_genomes_number/	10	['Escherichia_coli_apec_o1', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_55989', 'Escherichia_coli_iai1', 'Escherichia_fergusonii_atcc_35469', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_536', 'Escherichia_coli_uti89', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_cft073']	70	0.01	60	2621	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_10_id%_70_ev_0.01_cover%_60growing_genomes_number/	10	['Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_o157_h7_str_sakai', 'Shigella_flexneri_5_str_8401', 'Shigella_sonnei_ss046', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_umn026', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_s88']	70	0.01	60	2382	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_10_id%_70_ev_0.01_cover%_60growing_genomes_number/	10	['Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_iai39', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_apec_o1', 'Escherichia_coli_cft073', 'Escherichia_coli_ed1a', 'Shigella_dysenteriae_sd197']	70	0.01	60	2456	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_10_id%_70_ev_0.01_cover%_60growing_genomes_number/	10	['Escherichia_coli_s88', 'Escherichia_coli_iai1', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_536', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_ed1a', 'Escherichia_coli_uti89', 'Shigella_flexneri_2a_str_301', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_apec_o1']	70	0.01	60	2648	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_11_id%_70_ev_0.01_cover%_60growing_genomes_number/	11	['Escherichia_coli_ed1a', 'Escherichia_coli_iai1', 'Escherichia_coli_cft073', 'Escherichia_coli_umn026', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_apec_o1', 'Escherichia_coli_str_k_12_substr_mg1655', 'Shigella_boydii_sb227', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_55989', 'Shigella_flexneri_5_str_8401']	70	0.01	60	2470	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_11_id%_70_ev_0.01_cover%_60growing_genomes_number/	11	['Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_s88', 'Escherichia_coli_iai1', 'Escherichia_coli_iai39', 'Escherichia_coli_uti89', 'Shigella_boydii_sb227', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_umn026', 'Shigella_sonnei_ss046', 'Shigella_flexneri_5_str_8401']	70	0.01	60	2463	growing_genomes_number
